currentRanking,displayName,userUrl,tier,points,joined,totalGoldMedals,totalSilverMedals,totalBronzeMedals
615,Andriy Yaroshevskiy,/ayaroshevskiy,master,13305,2018-07-04,1,2,2
616,Viktor,/tiulpin,expert,13292,2017-08-15,0,5,2
617,Oleg Knaub,/oleg90777,expert,13287,2019-01-27,1,1,2
618,Igor Vikhrov,/soloway,master,13256,2015-08-18,1,2,2
619,Ken Krige,/kenkrige,expert,13253,2018-10-29,1,1,1
620,horohoro,/horohoro,expert,13247,2018-01-11,0,1,4
621,piupiu,/pureheart,grandmaster,13229,2016-03-23,5,2,1
622,Sachin Prabhu,/sachinprabhu,expert,13203,2014-05-13,0,3,4
623,Insaf Ashrapov,/insaff,expert,13188,2015-11-13,0,7,4
624,StevenTMHsu德明,/steventm,expert,13185,2018-09-04,0,3,2
625,Sanchit Singh,/shelldragoon1104,expert,13167,2018-05-29,1,1,1
626,Yibing Wu,/ybwu01,master,13153,2017-07-08,2,7,3
627,𝒟𝒾𝓂𝑒𝓃𝓈𝒾𝑜𝓃,/coolcoder22,master,13152,2018-02-06,1,2,3
628,MA Junyi,/majunyi,expert,13146,2017-04-01,0,3,2
629,Stefan Stefanov,/stefanstefanov,grandmaster,13140,2011-04-13,5,6,6
630,Rohit Singh,/rohitsingh9990,expert,13059,2019-11-05,0,5,0
631,pramod,/pramod722445,expert,13047,2019-02-20,0,2,3
632,agenlu,/agenlu,expert,13044,2017-05-15,0,4,5
633,Young for you,/mahluo,master,13007,2017-04-21,1,3,2
634,Gilang Ardya,/gilangardya,expert,12989,2017-05-13,0,1,6
635,antklen,/antklen,master,12987,2014-10-03,1,13,5
636,ZH,/huangzihan,expert,12986,2018-04-23,0,4,6
637,mgchbot,/mgchbot,grandmaster,12985,2015-08-12,5,10,3
638,rskmoi,/rskmoi,master,12956,2018-07-22,1,4,1
639,nxhong,/nxhong93,expert,12950,2018-09-17,0,2,0
640,something4kag,/something4kag,expert,12943,2015-08-05,0,1,3
641,ria,/rai555,expert,12927,2020-02-05,1,0,1
642,AntonIs,/isanton,expert,12919,2017-05-09,1,1,1
643,Andrew Lukyanenko,/artgor,master,12916,2016-09-24,1,5,6
644,rauta,/rautaki0127,expert,12893,2017-04-14,0,1,2
645,seefun,/seefun,master,12862,2016-09-30,1,5,4
646,Konrad Banachewicz,/konradb,master,12840,2010-08-03,8,29,16
647,林湧森 (Dyson Lin),/dysonlin,expert,12836,2017-01-10,0,1,1
648,Prateek,/prateekagnihotri,expert,12816,2019-01-16,0,4,2
649,Yao Zhongwei,/yyyzzzwww,master,12798,2018-01-08,1,2,1
650,FelipeKitamura,/felipekitamura,master,12780,2017-01-20,3,1,1
651,PC Jimmmy,/pcjimmmy,expert,12751,2017-05-07,0,2,2
652,yasagure,/yasagure,expert,12743,2019-08-02,0,2,3
653,namakemono,/namakemono,expert,12740,2015-08-31,0,2,7
654,Tanishq Gautam,/ligtfeather,expert,12732,2019-08-04,0,0,2
655,Leonid Kozinkin,/leon7archer,expert,12681,2016-04-03,0,7,6
656,Adilzhan Ismailov,/adilism,master,12613,2017-11-16,1,2,3
657,iwiwi,/takiba,grandmaster,12604,2012-03-12,6,2,2
658,prvi,/prokaj,expert,12602,2016-07-01,1,0,1
659,Sergey Enikeev,/enikeev,expert,12546,2018-04-12,0,0,2
660,Dennis Igshv ,/dnsigshv,expert,12539,2019-09-04,0,2,1
661,ryoshih,/ryoshih,expert,12535,2020-07-07,2,0,0
662,tugstugi,/tugstugi,master,12520,2017-05-12,3,1,2
663,Statking,/deepkim,expert,12496,2017-12-30,0,1,1
664,Maxim Vakhrushev,/mifril,master,12492,2016-03-08,1,6,8
665,[ODS.UKrAIna] Boyrin Vjacheslav Ukraincev,/timriggins,expert,12488,2019-01-01,0,3,2
666,CharlieZhao,/zhaoyilun,expert,12473,2017-11-06,1,1,1
667,Spoiler Alert,/triplex,expert,12467,2019-02-15,0,4,0
668,Ivanhoe,/ivanhoe,master,12454,2013-04-30,3,30,26
669,,/dattran2346,master,12442,2019-06-12,1,3,0
670,Ph0921,/ph0921,expert,12423,2018-12-01,1,1,0
671,godelscat,/godelscat,expert,12410,2018-01-18,1,1,0
672,Yiemon773,/yoichi7yamakawa,master,12391,2016-02-03,1,4,2
673,Waylon Wu,/waylongo,master,12385,2017-10-18,1,4,2
674,Massoud Hosseinali,/mhviraf,master,12355,2018-02-03,1,3,1
675,Keewon Shin,/keewonshin,expert,12319,2018-05-03,0,2,0
676,pocket,/pocketsuteado,master,12306,2016-12-21,4,3,1
677,Tejas Kotha,/tejask98,expert,12306,2018-08-05,1,1,1
678,Alimbekov Renat [dsmlkz],/alimbekovkz,expert,12299,2017-10-15,0,2,5
679,mochidan,/mochidan,expert,12289,2019-06-06,0,0,5
680,Ka Ho,/david1352413524,expert,12283,2018-09-21,1,0,1
681,bobutis,/bobutis,grandmaster,12282,2015-09-17,6,3,2
682,AjayKumar,/ajaykumar7778,expert,12279,2019-08-31,0,1,2
683,oalenkin,/alenkinoleg,expert,12275,2015-10-11,1,0,1
684,Beta,/ranik40,expert,12273,2018-01-08,0,4,4
685,ykita,/yujirokita,master,12263,2018-12-14,1,4,0
686,merkylove,/merkylove,master,12237,2015-03-31,2,6,1
687,Abdelwahed Assklou,/abdelwahedassklou,master,12180,2016-04-24,1,8,5
688,zumbov,/zumbov,expert,12179,2016-11-11,0,0,2
689,langzi,/q525614,master,12168,2017-07-14,1,3,1
690,Bibin Paul,/bibinpaul,expert,12134,2017-07-17,0,0,4
691,Eugen Keil,/eugenkeil,expert,12130,2020-04-10,1,0,1
692,TripleLift,/triplelift,master,12126,2019-05-18,2,1,0
693,Belgrader,/belgrader,expert,12082,2016-10-20,0,1,3
694,Antoniu Gugu,/antoniu,expert,12076,2018-11-26,0,3,2
695,F.J.Martinez-de-Pison,/jpison,expert,12064,2014-12-29,0,19,5
696,Siddhartha,/meaninglesslives,master,12051,2017-08-11,1,4,5
697,MAK,/muhammedazamkhan,expert,12045,2015-09-14,0,4,7
698,DavidTen,/xang1234,expert,12043,2016-10-05,0,2,4
699,Tim Yee,/teeyee314,master,12036,2018-05-08,1,2,2
700,Quang Nguyen,/nhmquang,master,12007,2017-11-06,2,8,3
701,hklee,/zeemeen,master,12004,2016-11-29,1,2,1
702,Kalyan Kumar Pichuka,/kalyanpichuka,expert,11977,2018-03-05,0,2,1
703,DimitreOliveira,/dimitreoliveira,expert,11966,2017-07-23,0,1,4
704,Ryuichi Ishikawa,/ryuichigt,expert,11897,2018-07-04,0,4,4
705,Borys Tymchenko,/spsancti,master,11877,2017-12-22,1,3,1
706,kambarakun,/kambarakun,expert,11874,2014-12-22,0,1,4
707,Andy Yu,/yxtx2018,expert,11871,2018-03-18,0,4,2
708,necofuryai,/necofuryai,expert,11849,2020-02-23,0,0,2
709,QYQ,/yueqiangqin,expert,11841,2020-06-20,0,2,2
710,Belinda Trotta,/belindatrotta,master,11830,2013-07-09,1,5,2
711,ash hafez,/ashhafez,grandmaster,11818,2014-11-04,10,17,6
712,HDKIM,/leadbest,expert,11802,2011-07-09,0,11,14
713,Salaryman,/fiyeroleung,expert,11787,2018-09-13,0,2,1
714,golubyatniks,/golubyatniks,expert,11782,2013-07-05,1,1,0
715,Joni Juvonen,/qitvision,expert,11777,2018-03-21,0,2,6
716,Andrei Dukhounik,/dukhovnik,expert,11762,2015-03-16,0,6,4
717,HyeongChan Kim,/kozistr,expert,11749,2017-04-24,0,3,1
718,Alex,/onlise,expert,11743,2019-01-30,0,3,1
719,Jordan Meyer,/jordanmeyer,master,11720,2011-04-04,3,1,0
720,pyxiea,/pyxiea,expert,11695,2019-10-27,2,0,0
721,clustifier,/clustifier,grandmaster,11691,2012-11-11,7,31,19
722,copypaste,/copypaste0122,expert,11664,2018-07-20,0,5,4
723,Seifeddine Fezzani,/seif95,master,11662,2018-04-09,1,2,3
724,Josef Slavicek,/josefslavicek,master,11655,2012-09-19,2,5,1
725,Anil Thomas,/anlthms,grandmaster,11646,2011-04-04,10,7,9
726,Alexander Kireev,/alexanderkireev,expert,11641,2016-01-30,0,9,10
727,abnerzhang,/abnerzhang,expert,11637,2016-12-15,0,4,5
728,Daniel,/lfcpeng17,master,11634,2018-05-28,2,8,2
729,MachineLP,/machinelp,expert,11581,2016-06-27,0,3,3
730,YL ,/yl1202,master,11558,2016-05-31,3,2,3
731,Nawid Sayed,/nawidsayed,expert,11541,2019-01-29,2,0,0
732,pranshu,/pranshu29,expert,11536,2018-10-15,0,3,0
733,NARI,/narimatsu,expert,11527,2016-06-24,0,2,5
734,Roman Piankov,/therealroman,expert,11504,2016-12-25,0,2,7
735,Tobias Tesch,/tobiit,expert,11501,2017-03-14,0,3,0
736,Alexander Zarichkovyi,/alexkirnas,master,11494,2017-05-15,2,4,2
737,Zhan Ik,/nuller,expert,11486,2017-04-15,0,5,3
738,DataGeek,/thakurrajanand,master,11474,2012-05-03,4,20,23
739,Igor Praznik,/praznik,master,11456,2014-02-21,2,6,4
740,Evgeny Kovalev,/blackitten13,expert,11447,2016-10-07,0,3,1
741,Shuntaro Tanaka,/shuntarotanaka,expert,11447,2018-06-08,0,2,0
742,Avinash Anand,/avinashanand,expert,11414,2018-02-08,0,1,2
743,Aleksandr Kosolapov,/jingobox,expert,11407,2017-11-06,0,3,1
744,Juri Matualatupauw,/jurima,expert,11391,2019-01-07,0,3,0
745,sjv,/seanjv,grandmaster,11373,2015-11-28,6,2,0
746,Pavel Blinov,/pavel1,master,11369,2013-06-28,3,12,5
747,ML_Bear,/naotaka1128,master,11342,2014-02-08,1,4,1
748,Beans,/hsinwenchang,expert,11319,2015-12-17,0,1,2
749,Yury  Dzerin,/deyury,master,11317,2014-08-05,1,4,2
750,Siarhei Fedartsou,/siarheifedartsou,expert,11287,2018-02-04,0,3,1
751,krivoship,/krivoship,master,11283,2017-12-22,1,2,1
752,Alexander Buslaev,/albuslaev,master,11277,2014-06-25,3,1,0
753,Chris X,/docxian,expert,11274,2017-10-12,0,2,1
754,Vishy,/viswanathravindran,expert,11252,2015-06-24,0,1,2
755,Kirill Shipitsyn,/kirillshipitsyn,expert,11250,2020-01-05,1,1,0
756,bto1,/bto1ez,expert,11246,2019-07-01,0,4,0
757,wata,/wataorz,master,11238,2012-03-26,2,2,1
758,Lucien de Rubempre,/lucienderubempre,master,11223,2015-12-03,3,7,4
759,Ayman Khalafallah,/aymankh,expert,11211,2014-06-26,0,2,4
760,Riku Suzuki,/r1cky7,expert,11202,2018-06-16,0,1,3
761,Deep Chatterjee,/deepchatterjeevns,expert,11161,2016-07-05,0,0,2
762,omarsamir,/osamir,expert,11157,2016-05-21,0,1,2
763,myaun,/haradataman,expert,11156,2017-10-25,0,3,4
764,Doe John,/neurosky,expert,11147,2019-01-04,0,1,2
765,Alex Abramov,/andrilko,master,11142,2017-04-11,1,4,3
766,MDFam,/bgesas,expert,11140,2018-04-19,0,2,2
767,Karmanov Alexey,/karmanovalexey,expert,11140,2019-03-14,0,2,1
768,Milomilo,/chenamilo,master,11129,2016-08-12,1,2,3
769,hakubishin,/shuheigoda,master,11125,2017-11-09,1,5,0
770,Fangzhou Liao,/liaofz,master,11120,2016-01-10,4,0,0
771,Koshiro Sato,/koshirosato,expert,11119,2019-11-05,0,2,1
772,Georgi Pamukov,/gpamoukoff,expert,11108,2016-12-18,0,4,2
773,RabotniKuma,/analokamus,master,11088,2018-06-07,1,3,2
774,Ben Ogorek,/baogorek,master,11086,2013-07-15,1,3,1
775,Data Craze,/datafad,expert,11075,2016-04-20,0,3,3
776,alexx,/alexxx,expert,11062,2015-06-02,0,5,3
777,Max,/maxjon,expert,11039,2017-06-05,0,2,0
778,ratan rohith,/ratan123,expert,11029,2018-02-19,0,2,5
779,holygo_1208,/yryrgogo,master,11027,2017-07-18,2,3,0
780,valilenk,/valilenk,expert,11003,2018-03-04,0,7,1
781,YoonSoo,/harangdev,expert,10974,2018-04-07,0,5,0
782,Hai Nam Nguyen,/hainamnguyen,master,10970,2017-07-30,1,3,4
783,miaodeshui,/miaodeshui,expert,10963,2019-04-18,0,0,2
784,Dmitry A. Grechka,/dgrechka,expert,10956,2016-05-17,0,2,0
785,Karen,/shocoladka,expert,10955,2016-02-28,1,1,1
786,rookzeno,/rookzeno,master,10948,2018-04-27,1,4,3
787,lisr,/lisr56,expert,10936,2019-09-24,0,2,2
788,Chanhu,/chanhu,master,10930,2018-07-01,2,5,0
789,liuze,/jt120lz,expert,10904,2019-05-26,0,0,4
790,Mirek Bober,/boberm,master,10849,2017-03-10,3,2,0
791,rotto,/pirotototo4023,expert,10814,2018-06-08,0,5,1
792,Sami,/samiazmath,expert,10791,2019-08-22,0,1,1
793,Arsenal,/arsenal,grandmaster,10788,2012-11-23,5,8,4
794,lukaszl,/lukaszl,expert,10788,2018-05-01,0,4,3
795,Harijs Ceriņš,/harijscerins,expert,10784,2019-04-29,0,1,4
796,JJShadow,/rvslight,expert,10780,2017-07-04,0,4,1
797,vanAmsen,/vanamsen,expert,10760,2017-06-16,0,3,3
798,Kiran Kunapuli,/kirankunapuli,expert,10754,2015-06-13,0,1,5
799,Lathwal,/codename007,expert,10740,2017-04-11,0,1,5
800,yuhai,/yuhaichina,expert,10714,2013-08-31,0,5,5
801,Dmitry Vorobiev,/dvorobiev,expert,10710,2019-03-21,1,1,2
802,Hieu Phung,/phunghieu,master,10707,2018-04-24,1,3,0
803,GO FOR IT,/tmhung,expert,10689,2018-05-28,0,3,3
804,SHINO,/shinoda18,expert,10688,2020-01-06,0,0,3
805,Yunfeng Zhu,/ymcdull,master,10683,2015-03-04,1,5,2
806,Bernd Allmendinger,/allmendinger,expert,10665,2015-02-21,0,14,7
807,Captain0602,/captain0602,expert,10664,2018-12-06,0,5,1
808,Oshaya,/mathseer,expert,10643,2012-11-10,0,0,2
809,fate,/chihantsai,expert,10636,2019-12-10,0,2,0
810,Tenich,/tenich,expert,10632,2015-02-10,0,10,7
811,Vaishvik,/vaishvik25,expert,10629,2018-12-21,0,0,5
812,Leigh,/leighplt,expert,10628,2018-02-06,0,3,3
813,Bill,/deeper,master,10627,2013-03-19,4,7,2
814,Mycroft Holmes,/stocks,master,10623,2014-11-08,1,3,6
815,Moro,/moromoromoro,expert,10612,2014-02-08,0,5,2
816,Takamichi Toda,/takamichitoda,expert,10609,2017-12-09,0,2,2
817,Thomas Yokota,/learnmower,master,10600,2017-05-23,2,11,3
818,Veysel Can Demir,/tuunve,master,10598,2017-05-18,1,2,2
819,Aizaki,/izktmys,expert,10595,2019-03-16,0,4,1
820,ln,/nazarov,master,10587,2015-02-09,1,6,3
821,Kevinrobot34,/kevinrobot34,master,10568,2018-07-04,1,3,1
822,ifashion,/ifashion,expert,10558,2015-07-14,0,0,4
823,zzy,/zzy990106,expert,10553,2018-05-30,0,2,3
824,higepon,/higepon,expert,10545,2018-09-01,0,3,2
825,Anna,/jessky,expert,10529,2012-04-27,0,4,3
826,Pankaj Verma,/pankaj13461,expert,10529,2019-05-04,0,2,4
827,DmitryKustikov,/wanizz,expert,10520,2016-08-25,0,4,3
828,Yuksel,/igloowall,master,10516,2018-07-24,1,2,1
829,M0T0,/mothermoto,expert,10509,2018-12-12,0,2,1
830,Wojtek Rosinski,/wrosinski,master,10505,2016-03-19,2,10,7
831,Sandiago,/sandiago21,expert,10489,2017-07-02,0,8,1
832,Jaideep,/jaideepvalani,master,10481,2018-07-01,1,2,1
833,Blonde,/blondinka,expert,10447,2018-06-03,0,3,4
834,Jeong-Yoon Lee,/jeongyoonlee,master,10446,2011-11-01,8,23,14
835,Tarek Hamdi,/hamditarek,expert,10437,2018-02-27,0,0,3
836,Rage,/lazyrage,master,10428,2015-04-03,1,2,0
837,CarlosPradesK,/carlospk,expert,10424,2016-08-31,1,1,1
838,Pierre Brunello,/pierreb1105,expert,10423,2018-09-26,1,0,2
839,GreatGameDota,/greatgamedota,expert,10415,2019-08-04,0,2,1
840,Ilya Ezepov,/iezepov,master,10413,2014-12-27,1,3,1
841,Heads or Tails,/headsortails,expert,10407,2017-04-09,0,1,5
842,Obel,/soumendra,expert,10370,2012-08-25,0,1,4
843,kes | Glib Kechyn,/kesjien,master,10370,2017-07-21,2,6,9
844,monnjya,/abbccaabb,expert,10369,2020-02-13,0,2,2
845,InfiniteWing,/infinitewing,expert,10361,2017-06-01,0,4,10
846,Jin Cheng,/jinc0418,expert,10354,2018-11-21,2,0,0
847,M.Innat,/ipythonx,expert,10336,2018-06-11,0,1,3
848,C,/chenkaibing,expert,10329,2018-03-27,2,0,0
849,Astral,/astral,expert,10297,2015-12-30,0,2,0
850,Vlad Vaduva,/vladvdv,expert,10285,2019-11-09,1,1,1
851,keeeeei79,/keeeeei79,master,10283,2016-05-29,2,1,0
852,SAMEED,/sameedhusain,master,10277,2017-05-06,3,1,0
853,Vadik,/vadiksadik,expert,10270,2016-10-15,0,5,5
854,siddharth,/sid00733,expert,10253,2018-06-24,0,2,4
855,ankit maurya,/ajax0564,expert,10241,2019-03-22,0,0,3
856,susuky,/lonsuky,expert,10220,2018-10-02,0,1,1
857,RAHUL SINGH INDA,/rsinda,expert,10219,2018-07-25,0,0,5
858,Sergey Kozub,/sergeykozub,grandmaster,10211,2012-12-12,6,2,0
859,Marcin Czelej,/marcinczelej,expert,10184,2020-04-08,1,0,1
860,Nathaniel Shimoni,/interesting,expert,10179,2015-01-10,0,7,9
861,Aguiar,/jsaguiar,expert,10162,2018-01-20,1,1,3
862,Nobu,/enukuro,expert,10162,2020-04-24,0,1,1
863,konbuiyon,/kento1993,expert,10159,2015-08-27,0,5,1
864,DmitryBuslov,/dimarik,expert,10156,2016-08-01,1,0,5
865,anatoly,/ilyenkov,master,10153,2016-11-20,1,4,2
866,Anton Petrov,/petrov,expert,10146,2014-05-13,0,6,3
867,Vlad Shmyhlo ,/vshmyhlo,master,10126,2016-09-24,2,3,2
868,QibinLin,/qibinlin,expert,10126,2019-09-03,1,0,1
869,KulishYurii,/kulishyurii,master,10122,2015-01-25,2,11,1
870,danjafish,/danjafish,expert,10106,2018-04-21,0,5,3
871,kvigly,/kvigly55,master,10087,2018-06-19,1,3,2
872,TASSAN,/tassan,master,10078,2019-01-29,1,2,1
873,Dmitry Spodarets,/spodarets,master,10063,2019-07-22,1,2,1
874,Leonid Fedoseev,/leonid06,master,10062,2016-04-27,1,5,2
875,Maxim Tsygankov,/chubasik,expert,10062,2017-11-15,0,4,0
876,charmq,/charmq,master,10061,2019-04-24,1,2,1
877,Bohdan Zhurakovskyi,/bohdan,master,10051,2014-03-05,2,9,1
878,HarryQuake,/harryzhenchen,expert,10041,2017-02-27,0,1,3
879,zz,/weizhezhang,expert,10032,2012-03-19,0,4,15
880,Sergey Zlobin,/sergeyzlobin,expert,10032,2017-11-16,0,6,2
881,stevenwudi,/stevenwudi,expert,10029,2011-09-16,1,1,3
882,Tony,/tony321,master,10028,2017-05-21,1,2,0
883,Matias Thayer,/chechir,grandmaster,10023,2015-04-09,5,9,3
884,YamPeleg,/yamqwe,expert,10022,2015-06-30,0,1,1
885,Panjtan,/panjtan,expert,10017,2015-12-01,0,4,10
886,hirayuki,/hirayukis,expert,10002,2019-07-19,0,1,1
887,Pronkin Nikita,/pronkinnikita,expert,9984,2017-11-08,1,1,0
888,kss,/l0glikelihood,master,9981,2017-09-01,1,2,2
889,Hamish,/hamishdickson,expert,9972,2017-09-21,0,2,2
890,gmobaz,/gmobaz,master,9958,2012-03-17,3,4,10
891,quantumgeek,/yk1598,expert,9953,2015-12-14,0,5,2
892,Kulbear,/manyfoldcv,master,9951,2018-07-05,3,3,5
893,William Green,/dskswu,expert,9950,2016-10-18,0,2,6
894,Bishwarup B,/bishwarup,grandmaster,9932,2015-02-25,5,8,1
895,Ash,/shovkun,master,9924,2014-08-23,2,4,1
896,vroom,/frankw,expert,9919,2014-12-11,0,3,1
897,cfiken,/kentaronakanishi,expert,9910,2014-05-06,1,1,3
898,novxin,/novxin,master,9904,2017-06-21,1,3,2
899,RK,/ryuichi0704,master,9901,2017-12-12,3,2,4
900,Tianqi Wang,/simpletonwang,expert,9897,2018-01-23,0,6,1
901,cjwh,/pwh70411,expert,9889,2018-10-30,0,4,0
902,donglee,/dongleeovo,master,9885,2018-04-03,2,3,1
903,Yang Zhang,/zhangyang,master,9880,2012-06-19,2,1,1
904,Alberto Danese,/albedan,grandmaster,9879,2015-11-09,6,2,1
905,Alvaro,/alvaroma,expert,9879,2018-09-25,0,3,1
906,Powell,/jmatsukuma,expert,9878,2019-06-22,0,1,3
907,LAji,/zxyu1995,expert,9874,2017-11-16,0,2,2
908,Van de Rakt,/vanderakt,expert,9872,2012-05-23,0,1,7
909,Mayukh Bhattacharyya,/mayukh18,expert,9856,2015-08-23,0,1,3
910,Filip Radenovic,/filipradenovic,master,9842,2018-03-21,3,1,0
911,ym,/yeonmin,expert,9836,2016-10-13,0,10,5
912,momi64,/momi64,expert,9836,2017-09-16,0,4,4
913,Masato Kawamoto,/z8mark,expert,9827,2018-04-26,0,0,3
914,Daizu,/daizutabi,expert,9826,2019-02-27,0,3,1
915,Rob Wishart,/robwishart,expert,9818,2016-01-19,0,0,8
916,Angry-BIRD,/chenxiang19901010,expert,9814,2013-09-23,0,3,1
917,Kevin Zheng,/hdzheng,master,9811,2018-03-24,2,3,0
918,Ivan Bagmut,/ivanbagmut,master,9800,2018-02-19,1,3,1
919,PeterSorensen,/petersorensen360,expert,9769,2018-06-22,0,1,1
920,Mr. Liu,/lzcabc123456,expert,9757,2019-09-16,0,3,1
921,Adrian Iordache,/adrianiordache,expert,9751,2019-04-12,1,1,1
922,Trigram,/nxrprime,expert,9745,2020-01-13,0,0,2
923,Kirill Tushin,/neibyr,expert,9734,2016-12-14,0,2,3
924,RakeshNikam,/rakeshds,expert,9721,2016-04-19,0,0,2
925,Arturo Garcia,/artmatician,expert,9716,2017-03-08,0,4,0
926,Juntaro,/kitkatbar0429,expert,9711,2018-05-22,0,2,3
927,Rohit Midha,/rohitmidha23,expert,9679,2017-07-14,0,2,1
928,Sebastien Conort,/sebastienconort,master,9678,2012-04-22,3,1,2
929,Yu Tsumura,/yutsumura,expert,9671,2018-05-17,0,2,0
930,cooleel,/cooleel,master,9666,2017-10-29,1,4,1
931,Roger Liu,/zichengliu0226,expert,9654,2019-09-03,1,0,1
932,Alex Chen,/catdoggg,expert,9654,2019-09-04,1,0,1
933,João Pedro Peinado,/joaopmpeinado,master,9653,2017-05-03,1,3,4
934,Manel,/manels,master,9643,2015-12-03,2,15,1
935,Khaled,/khalvic,expert,9619,2019-03-21,1,1,0
936,Leonid,/cleonid,master,9617,2017-01-12,3,2,0
937,Scirpus,/scirpus,expert,9614,2014-09-29,0,13,9
938,Pepan,/vipito,master,9597,2014-08-10,1,9,7
939,gyf,/lesswrong,expert,9595,2019-12-18,1,1,0
940,Carlo Lepelaars,/carlolepelaars,expert,9576,2018-05-31,0,2,2
941,Michael Diskin,/yhn112,expert,9573,2017-01-12,0,1,1
942,XZ,/dwdkills,expert,9571,2019-06-07,0,1,2
943,e-mon,/eemonn,expert,9568,2015-05-06,0,7,3
944,MaChaogong,/mcggood,master,9566,2018-01-09,1,3,0
945,Henrique Mendonça,/hmendonca,expert,9562,2015-10-26,0,4,3
946,KALE,/cczaixian,master,9545,2016-02-28,3,5,7
947,Nishi yasu,/nishisan,expert,9539,2019-01-16,0,2,5
948,Peter KK,/peterty,expert,9524,2016-06-15,0,3,4
949,sneffort,/sneffort,expert,9520,2017-01-12,0,2,4
950,y,/tyi2000,grandmaster,9517,2012-09-16,8,21,19
951,Nayu.T.S.,/nayuts,expert,9509,2019-10-20,0,1,3
952,Dmitriy Ershov,/bejeweled,expert,9488,2018-06-21,0,1,4
953,Sorceress,/geneva,master,9486,2011-07-14,2,3,2
954,Tung,/dttung2905,expert,9473,2017-03-18,0,2,2
955,Patrick DeKelly,/valkling,expert,9470,2015-04-09,0,0,4
956,Gena,/gdonchyts,expert,9465,2016-12-15,0,1,2
957,Suman Sahoo,/sumansahoo16,expert,9453,2019-06-04,0,3,2
958,Nandanam,/nandanam,expert,9391,2013-10-13,0,2,3
959,Ivan Panshin,/ivanpan,expert,9387,2019-01-29,0,6,3
960,Stephen Mugisha,/stephenmugisha,expert,9384,2018-12-16,0,0,2
961,dhammack,/dhammack,grandmaster,9370,2012-02-07,5,2,0
962,YUYUTA,/yuyuta,expert,9369,2019-05-20,1,0,1
963,pigzz,/wangyijia,expert,9355,2017-03-26,0,3,1
964,Phiratath N.,/medrau,expert,9354,2018-06-26,0,3,1
965,Junonia,/pathbinder,master,9345,2014-04-06,4,0,0
966,Manoj,/mks2192,expert,9334,2016-11-22,0,4,3
967,Tani_1961,/hirokitanio,expert,9325,2019-03-16,0,1,2
968,Laevatein,/laevatein,master,9321,2016-02-17,2,3,1
969,Ouassim Adnane,/ishivinal,expert,9311,2016-12-27,0,0,2
970,aiueo,/tknr310,expert,9310,2019-07-12,1,0,2
971,Azat Akhtyamov,/azakhtyamov,master,9296,2015-05-11,1,2,1
972,katsu1110,/code1110,expert,9281,2016-04-18,0,4,1
973,monnu,/fuumin621,expert,9269,2018-02-12,0,4,2
974,Ivan Ivashnev,/ivashnyov,master,9266,2016-02-27,1,3,3
975,Model Y,/user3ws73006,expert,9265,2012-12-06,1,0,1
976,colun,/coluna,master,9239,2013-08-15,4,4,1
977,gmilosev,/gmilosev,grandmaster,9238,2013-12-29,7,12,3
978,Takayoshi Makabe,/spidermandance,expert,9235,2019-02-11,0,1,4
979,dodoli,/raytsai,expert,9212,2019-08-23,0,2,1
980,horizon,/zhewang,master,9184,2015-08-31,3,8,1
981,Qingyao Shuai,/sqqqqy,expert,9181,2019-01-21,0,3,2
982,Kamal Chhirang,/kamalchhirang,expert,9179,2018-08-14,0,1,1
983,d46kobayashi,/d46kobayashi,expert,9173,2018-09-29,0,3,0
984,Vijay,/watzisname,expert,9171,2020-04-06,0,0,2
985,Abdur Rahim,/rahim3,expert,9139,2019-12-24,0,2,0
986,T Nakamura,/a2015003713,expert,9137,2017-06-06,0,4,0
987,Parag,/paragkale,master,9129,2015-08-06,3,9,7
988,quadcore/Richard Epstein,/richardepstein,master,9126,2011-11-09,1,5,2
989,RossWightman,/rwightman,master,9122,2015-12-09,3,4,3
990,Janey,/ruozha001,expert,9114,2019-10-05,0,5,1
991,Ryan Sun,/ryansun,master,9105,2014-02-07,1,5,1
992,abccba,/suchith0312,master,9104,2017-06-30,1,3,3
993,Shu,/tangshuyun,expert,9101,2019-10-09,0,4,1
994,Dmitrii Shustrov,/shustrovdm,expert,9094,2017-09-27,0,1,1
995,Feiyang Pan,/panfeiyang,master,9083,2016-08-15,2,1,0
996,PermanentPon,/permanentpon,master,9074,2017-06-13,2,2,2
997,Damodar,/dhegde,expert,9073,2014-01-30,0,1,7
998,wyldream,/wyldream,master,9052,2017-06-25,2,2,1
999,x5or6,/wuzimu,expert,9041,2017-05-14,0,0,2
1000,Denis Logvinenko,/dennislo,expert,9032,2017-09-05,0,5,2
1001,你若成风,/mnk812,expert,9025,2016-09-19,0,3,0
1002,Andrey Vykhodtsev,/vykhand,expert,9023,2012-10-01,0,6,9
1003,zxasd131,/zxasd131,expert,9020,2017-08-29,1,0,1
1004,Chan Kha Vu,/chankhavu,expert,9018,2018-09-20,0,2,0
1005,Finlay Liu,/finlay,expert,8997,2016-05-24,0,3,8
1006,Alexey Noskov,/alexeynoskov,grandmaster,8988,2015-02-03,6,11,1
1007,tan5o,/ngo1013,expert,8982,2018-09-02,0,1,1
1008,Krisztián Fekete,/doncalculator,expert,8979,2019-06-23,0,2,1
1009,Medrr,/medial,grandmaster,8975,2012-03-06,6,9,0
1010,toto,/takohtech,expert,8975,2018-11-03,0,1,4
